,principal_component1
1653675744,2.1743698642248117
1653675745,2.1743698642248117
1653675745,2.1743698642248117
1653675745,2.1751743099445715
1653675745,2.1736753497924335
1653675746,2.1736753497924335
1653675746,2.1753101455025523
1653675746,2.175374255379496
1653675746,2.175374255379496
1653675747,2.175374255379496
1653675747,2.175785814906789
1653675747,0.9601481079306668
1653675747,0.9601481079306668
1653675748,0.9601481079306668
1653675748,-0.8471666565958126
1653675748,-0.8471666565958126
1653675748,-0.8471666565958126
1653675749,-0.8471666565958126
1653675749,-0.8463622108760532
1653675749,-0.8463622108760532
1653675749,-0.8463622108760532
1653675750,-0.8463622108760532
1653675750,-0.8471666565958126
1653675750,-0.8471666565958126
1653675750,-0.8471666565958126
1653675751,-0.8471666565958126
1653675751,-0.8471666565958126
1653675751,-0.8471666565958126
1653675751,-0.8471666565958126
1653675752,-0.8471666565958126
1653675752,-0.8471666565958126
1653675752,-0.8471666565958126
1653675752,-0.8471666565958126
1653675753,-0.8471666565958126
1653675753,-0.8471666565958126
1653675753,-0.8471666565958126
1653675753,-0.8471666565958126
1653675753,-0.8471666565958126
1653675754,-0.8471666565958126
1653675754,-0.8471666565958126
1653675754,-0.8471666565958126
1653675754,-0.8471666565958126
1653675755,-0.8471666565958126
1653675755,-0.8471666565958126
1653675755,-0.8471666565958126
1653675755,-0.8471666565958126
1653675756,-0.8471666565958126
1653675756,-0.8471666565958126
1653675756,-0.8471666565958126
1653675756,-0.8463622108760532
1653675757,-0.8463622108760532
1653675757,-0.8471666565958126
1653675757,-0.8471666565958126
1653675757,-0.8471666565958126
1653675758,-0.8471666565958126
1653675758,-0.8471666565958126
1653675758,-0.8471666565958126
1653675758,-0.8471666565958126
1653675758,-0.8471666565958126
1653675759,-0.8471666565958126
1653675759,-0.8471666565958126
1653675759,-0.8471666565958126
1653675759,-0.8471666565958126
1653675760,-0.8471666565958126
1653675760,-0.8471666565958126
1653675760,-0.8471666565958126
1653675760,-0.8471666565958126
1653675761,-0.8471666565958126
1653675761,-0.8471666565958126
1653675761,-0.8463622108760532
1653675761,-0.8471666565958126
1653675762,-0.8471666565958126
1653675762,-0.8463622108760532
1653675762,-0.8471666565958126
1653675762,-0.8471666565958126
1653675763,-0.8471666565958126
1653675763,-0.8471666565958126
1653675763,-0.8471666565958126
1653675763,-0.8471666565958126
1653675764,-0.8471666565958126
1653675764,-0.8471666565958126
1653675764,-0.8471666565958126
1653675764,-0.8471666565958126
1653675764,-0.8471666565958126
1653675765,-0.8471666565958126
1653675765,-0.8471666565958126
1653675765,-0.8471666565958126
1653675765,-0.8471666565958126
1653675766,-0.8471666565958126
1653675766,-0.8471666565958126
1653675766,-0.8471666565958126
1653675766,-0.8471666565958126
1653675767,-0.8471666565958126
1653675767,-0.8471666565958126
1653675767,-0.8463622108760532
1653675767,-0.8463622108760532
1653675768,-0.8463622108760532
1653675768,-0.8471666565958126
1653675768,-0.8463622108760532
1653675768,-0.8463622108760532
1653675769,-0.8463622108760532
1653675769,-0.8471666565958126
1653675769,-0.8471666565958126
1653675769,-0.8471666565958126
1653675769,-0.8471666565958126
1653675770,-0.8471666565958126
1653675770,-0.8471666565958126
1653675770,-0.8471666565958126
1653675770,-0.8471666565958126
1653675771,-0.8463622108760532
1653675771,-0.8463622108760532
1653675771,-0.8463622108760532
1653675771,-0.8463622108760532
1653675772,-0.8463622108760532
1653675772,-0.8471666565958126
1653675772,-0.8471666565958126
1653675772,-0.8471666565958126
1653675773,-0.8471666565958126
1653675773,-0.8471666565958126
1653675773,-0.8471666565958126
1653675773,-0.8471666565958126
1653675773,-0.8471666565958126
1653675774,-0.8471666565958126
1653675774,-0.8471666565958126
1653675774,-0.8471666565958126
1653675774,-0.8471666565958126
1653675775,-0.8471666565958126
1653675775,-0.8471666565958126
1653675775,-0.8471666565958126
1653675775,-0.8471666565958126
1653675776,-0.8471666565958126
1653675776,-0.8471666565958126
1653675776,-0.8471666565958126
1653675776,-0.8471666565958126
1653675777,-0.8471666565958126
1653675777,-0.8463622108760532
1653675777,-0.8471666565958126
1653675777,-0.8471666565958126
1653675778,-0.8471666565958126
1653675778,-0.8471666565958126
1653675778,-0.8471666565958126
1653675778,-0.8471666565958126
1653675778,-0.8471666565958126
1653675779,-0.8463622108760532
1653675779,-0.8463622108760532
1653675779,-0.8463622108760532
1653675779,-0.8471666565958126
1653675780,-0.8471666565958126
1653675780,-0.8471666565958126
1653675780,-0.8471666565958126
1653675780,-0.8471666565958126
1653675781,-0.8471666565958126
1653675781,-0.8471666565958126
1653675781,-0.8463622108760532
1653675781,-0.8471666565958126
1653675782,-0.8471666565958126
1653675782,-0.8463622108760532
1653675782,-0.8471666565958126
1653675782,-0.8471666565958126
1653675783,-0.8471666565958126
1653675783,-0.8471666565958126
1653675783,-0.8471666565958126
1653675783,-0.8471666565958126
1653675783,-0.8471666565958126
1653675784,-0.8463622108760532
1653675784,-0.8471666565958126
1653675784,-0.8471666565958126
1653675785,-0.8471666565958126
1653675785,-0.8471666565958126
1653675785,-0.8471666565958126
1653675785,-0.8471666565958126
1653675786,-0.8471666565958126
1653675786,-0.8471666565958126
1653675786,-0.8471666565958126
1653675786,-0.8471666565958126
1653675786,-0.8471666565958126
1653675787,-0.8471666565958126
1653675787,-0.8471666565958126
1653675787,-0.8471666565958126
1653675787,-0.8471666565958126
1653675788,-0.8471666565958126
1653675788,-0.8471666565958126
1653675788,-0.8471666565958126
1653675788,-0.8471666565958126
1653675789,-0.8471666565958126
1653675789,-0.8471666565958126
1653675789,-0.8471666565958126
1653675789,-0.8471666565958126
1653675790,-0.8471666565958126
1653675790,-0.8471666565958126
1653675790,-0.8463622108760532
1653675790,-0.8471666565958126
1653675791,-0.8471666565958126
1653675791,-0.8471666565958126
1653675791,-0.8471666565958126
1653675791,-0.8471666565958126
1653675792,-0.8471666565958126
1653675792,-0.8471666565958126
1653675792,-0.8471666565958126
1653675792,-0.8471666565958126
1653675792,-0.8471666565958126
1653675793,-0.8471666565958126
1653675793,-0.8471666565958126
1653675793,-0.8471666565958126
1653675793,-0.8471666565958126
1653675794,-0.8463622108760532
1653675794,-0.8463622108760532
1653675794,-0.8463622108760532
1653675794,-0.8463622108760532
1653675795,-0.8471666565958126
1653675795,-0.8471666565958126
1653675795,-0.8471666565958126
1653675795,-0.8463622108760532
1653675796,-0.8463622108760532
1653675796,-0.8463622108760532
1653675796,-0.8471666565958126
1653675796,-0.8471666565958126
1653675797,-0.8471666565958126
1653675797,-0.8471666565958126
1653675797,-0.8471666565958126
1653675797,-0.8471666565958126
1653675797,-0.8471666565958126
1653675798,-0.8471666565958126
1653675798,-0.8463622108760532
1653675798,-0.8463622108760532
1653675798,-0.8471666565958126
1653675799,-0.8463622108760532
1653675799,-0.8463622108760532
1653675799,-0.8463622108760532
1653675799,-0.8471666565958126
1653675800,-0.8471666565958126
1653675800,-0.8471666565958126
1653675800,-0.8471666565958126
1653675800,-0.8471666565958126
1653675801,-0.8471666565958126
1653675801,-0.8471666565958126
1653675801,-0.8471666565958126
1653675801,-0.8471666565958126
1653675802,-0.8471666565958126
1653675802,-0.8471666565958126
1653675802,-0.8471666565958126
1653675802,-0.8471666565958126
1653675803,-0.8471666565958126
1653675803,-0.8471666565958126
1653675803,-0.8471666565958126
1653675803,-0.8463622108760532
1653675804,-0.8463622108760532
1653675804,-0.8463622108760532
1653675804,-0.8471666565958126
1653675804,-0.8471666565958126
1653675804,-0.8471666565958126
1653675805,-0.8471666565958126
1653675805,-0.8471666565958126
1653675805,-0.8471666565958126
1653675805,-0.8471666565958126
1653675806,-0.8471666565958126
1653675806,-0.8471666565958126
1653675806,-0.8471666565958126
1653675806,-0.8471666565958126
1653675807,-0.8471666565958126
1653675807,-0.8471666565958126
1653675807,-0.8471666565958126
1653675807,-0.8471666565958126
1653675808,-0.8471666565958126
1653675808,-0.8471666565958126
1653675808,-0.8471666565958126
